id,start_date,mean,num_list_users,nsfw,media_type,num_episodes,rating,title,prequel,related,genre1,genre2,genre3,genre4,genre5,picture,main_genre,main_anime,best_anime
34620,2019-04-02,6.59,160460,white,tv,26,pg_13,YU-NO: A Girl Who Chants Love at the Bound of This World,False,3883 39846 40157,Drama,Sci-Fi,,,,https://cdn.myanimelist.net/images/anime/1009/100450l.webp,Drama,34620,34620
182,1996-04-02,7.66,160423,white,tv,26,pg_13,The Vision of Escaflowne,False,393 39329,Action,Adventure,Fantasy,Isekai,Love Polygon,https://cdn.myanimelist.net/images/anime/5/30689l.webp,Isekai,182,182
37597,2018-10-06,7.37,160298,white,tv,13,pg_13,DAKAICHI -I'm being harassed by the sexiest man of the year-,False,48780,Adult Cast,Boys Love,Comedy,Drama,Showbiz,https://cdn.myanimelist.net/images/anime/1402/95620l.webp,Comedy,37597,37597
37806,2019-04-07,6.11,160282,white,tv,13,pg_13,Ultramarine Magmell,False,,Action,Adventure,Fantasy,Shounen,Super Power,https://cdn.myanimelist.net/images/anime/1063/98597l.jpg,Action,37806,37806
48707,2021-10-07,7.54,160259,white,ona,5,pg_13,The Way of the Househusband Part 2,True,43692 53148,Adult Cast,Comedy,Gag Humor,Organized Crime,,https://cdn.myanimelist.net/images/anime/1942/120785l.jpg,Comedy,43692,53148
39456,2019-07-02,6.6,160160,white,tv,12,pg_13,Are You Lost?,False,,Adventure,CGDCT,Comedy,Seinen,Survival,https://cdn.myanimelist.net/images/anime/1741/102237l.jpg,Comedy,39456,39456
32407,2017-04-07,6.45,159590,white,tv,12,pg_13,Clockwork Planet,False,,Fantasy,Sci-Fi,,,,https://cdn.myanimelist.net/images/anime/5/85989l.jpg,Other,32407,32407
4548,2008-10-03,6.79,158945,white,tv,12,pg_13,Yozakura Quartet,False,8457 18497,Action,Comedy,Shounen,Super Power,Supernatural,https://cdn.myanimelist.net/images/anime/11/74266l.jpg,Action,4548,18497
33094,2016-10-01,7.41,158480,white,tv,13,pg_13,WWW.WAGNARIA!!,False,6956 10532,Comedy,Workplace,,,,https://cdn.myanimelist.net/images/anime/11/82287l.jpg,Comedy,6956,25879
44204,2023-01-09,7.36,158286,white,tv,12,r,In/Spectre 2,True,39017 51542,Adult Cast,Mystery,Mythology,Romance,Shounen,https://cdn.myanimelist.net/images/anime/1901/131653l.jpg,Mystery,39017,44204
24873,2015-01-09,6.17,158243,white,tv,12,pg_13,Unlimited Fafnir,False,,Action,Fantasy,Harem,Romance,School,https://cdn.myanimelist.net/images/anime/11/69085l.jpg,Action,24873,24873
1132,2002-04-07,7.16,158114,white,tv,50,pg,Digimon Frontier,False,552 859 874 1313 3031 8624,Action,Adventure,Comedy,Drama,Fantasy,https://cdn.myanimelist.net/images/anime/1048/117727l.jpg,Action,552,38088
11123,2011-10-08,7.83,158088,white,tv,12,pg_13,Sekai Ichi Hatsukoi - World's Greatest First Love 2,True,9926 20371,Adult Cast,Boys Love,Otaku Culture,Workplace,,https://cdn.myanimelist.net/images/anime/8/34871l.jpg,Other,3092,8063
42429,2022-04-12,8.07,157998,white,tv,10,pg_13,Ascendance of a Bookworm Season 3,True,40815 51616 57466,Fantasy,Isekai,Reincarnation,,,https://cdn.myanimelist.net/images/anime/1976/122302l.jpg,Isekai,39468,40815
400,1998-01-09,7.83,157926,white,tv,24,r+,Outlaw Star,False,1226 4650 33713,Action,Adventure,Comedy,Sci-Fi,Seinen,https://cdn.myanimelist.net/images/anime/7/28848l.jpg,Action,400,400
48842,2022-04-08,6.38,157900,white,tv,12,pg_13,The Dawn of the Witch,False,34176 51349 52295,Action,Adventure,Anthropomorphic,Comedy,Fantasy,https://cdn.myanimelist.net/images/anime/1093/121114l.webp,Action,34176,34176
138,2003-02-05,8.18,157819,white,ova,8,pg_13,Hunter x Hunter: Greed Island,True,137 139 11061,Action,Adventure,Fantasy,Shounen,,https://cdn.myanimelist.net/images/anime/1902/122320l.jpg,Action,11061,11061
37259,2018-07-02,6.84,157662,white,tv,13,pg_13,Hanebado!,False,,School,Seinen,Sports,,,https://cdn.myanimelist.net/images/anime/1288/93432l.webp,Sports,37259,37259
256,2002-02-02,7.1,157626,white,ova,1,pg_13,Voices of a Distant Star,False,,Action,Award Winning,Drama,Mecha,Romance,https://cdn.myanimelist.net/images/anime/1980/112997l.webp,Action,256,256
32485,2016-03-04,7.36,157457,white,ova,1,r+,Prison School: Mad Wax,True,30240,Comedy,Ecchi,Gag Humor,School,Seinen,https://cdn.myanimelist.net/images/anime/1216/122467l.jpg,Comedy,32485,32485
20709,2014-07-06,7.34,157131,white,tv,12,pg_13,Sabagebu! -Survival Game Club!-,False,25647,Action,CGDCT,Comedy,School,Shoujo,https://cdn.myanimelist.net/images/anime/1278/98837l.webp,Action,20709,20709
44931,2021-08-18,8.03,157062,white,ova,1,pg_13,TONIKAWA: Over The Moon For You - SNS,True,41389 51533,Comedy,Romance,Shounen,,,https://cdn.myanimelist.net/images/anime/1765/122768l.jpg,Comedy,41389,44931
37525,2019-10-07,6.74,157027,white,tv,12,r,Babylon,False,,Adult Cast,Detective,Mystery,Psychological,Suspense,https://cdn.myanimelist.net/images/anime/1942/102707l.webp,Mystery,37525,37525
35889,2018-01-12,7.37,156788,white,tv,12,r,Hakata Tonkotsu Ramens,False,,Action,Adult Cast,Crossdressing,Detective,Mystery,https://cdn.myanimelist.net/images/anime/1718/91097l.jpg,Action,35889,35889
1119,2001-07-07,6.9,156741,white,movie,1,pg,Pokémon 4Ever,False,527 4794,Adventure,Comedy,Drama,Fantasy,Kids,https://cdn.myanimelist.net/images/anime/2/41799l.jpg,Comedy,527,31592
49828,2022-10-02,7.86,156723,white,tv,12,r,Mobile Suit Gundam: The Witch from Mercury,True,80 52168 53199 53286 53603,Action,Mecha,School,Sci-Fi,Space,https://cdn.myanimelist.net/images/anime/1440/127624l.jpg,Action,30,3786
687,2002-04-06,7.09,156575,white,tv,52,pg_13,Mew Mew Power,False,41589,Fantasy,Mahou Shoujo,Romance,Sci-Fi,Shoujo,https://cdn.myanimelist.net/images/anime/4/89298l.webp,Romance,687,687
29589,2015-04-04,6.86,156550,white,tv,24,pg_13,Ultimate Otaku Teacher,False,21495,Comedy,Otaku Culture,Romance,School,Shounen,https://cdn.myanimelist.net/images/anime/4/73475l.webp,Comedy,29589,29589
10397,2011-10-05,7.02,156409,white,tv,12,r+,Mashiroiro Symphony: The Color of Lovers,False,13757 14049,Drama,Harem,Romance,School,,https://cdn.myanimelist.net/images/anime/9/39303l.webp,Drama,10397,10397
49909,2022-03-10,8.18,156208,white,ona,10,pg_13,Kotaro Lives Alone,False,,Childcare,Seinen,Slice of Life,,,https://cdn.myanimelist.net/images/anime/1862/121020l.jpg,Slice of Life,49909,49909
35241,2017-10-04,7.48,156200,white,tv,12,pg_13,Konohana Kitan,False,,Anthropomorphic,CGDCT,Fantasy,Girls Love,Iyashikei,https://cdn.myanimelist.net/images/anime/3/88431l.webp,Other,35241,35241
34213,2016-10-10,6.41,156170,white,ona,12,pg_13,Tawawa on Monday,False,34481 49854,Ecchi,Slice of Life,,,,https://cdn.myanimelist.net/images/anime/13/83576l.jpg,Slice of Life,34213,34213
52193,2022-10-07,7.58,156094,white,tv,12,r,Akiba Maid War,False,,Action,Comedy,Organized Crime,,,https://cdn.myanimelist.net/images/anime/1217/129604l.jpg,Action,52193,52193
25519,2014-10-17,7.36,155999,white,tv,12,pg_13,Yuki Yuna is a Hero,True,32826 34284 34445 36798 42071,Drama,Fantasy,Mahou Shoujo,,,https://cdn.myanimelist.net/images/anime/8/77057l.webp,Drama,25519,34376
885,1985-12-22,7.71,155295,white,ova,1,pg_13,Angel's Egg,False,,Avant Garde,Drama,Fantasy,,,https://cdn.myanimelist.net/images/anime/11/63181l.jpg,Drama,885,885
27829,2015-10-03,7.24,155223,white,tv,24,pg_13,Heavy Object,False,27509 32264 38180,Action,Mecha,Military,Sci-Fi,,https://cdn.myanimelist.net/images/anime/13/75940l.webp,Action,27829,27829
26441,2015-01-11,7.11,154873,white,tv,12,r,Maria the Virgin Witch,False,,Comedy,Fantasy,Historical,Romance,Seinen,https://cdn.myanimelist.net/images/anime/1940/98844l.jpg,Comedy,26441,26441
36873,2018-07-04,6.96,154644,white,tv,10,r,Back Street Girls: Gokudols,False,,Comedy,Ecchi,Magical Sex Shift,Organized Crime,Seinen,https://cdn.myanimelist.net/images/anime/1484/93140l.jpg,Comedy,36873,36873
905,1995-03-04,7.6,154440,white,movie,1,pg_13,Dragon Ball Z: Fusion Reborn,False,813,Action,Adventure,Comedy,Fantasy,Sci-Fi,https://cdn.myanimelist.net/images/anime/1015/93675l.jpg,Action,813,813
153,2002-04-09,8.01,154122,white,tv,45,pg_13,The Twelve Kingdoms,False,,Action,Adventure,Fantasy,Isekai,,https://cdn.myanimelist.net/images/anime/6/50859l.webp,Isekai,153,153
16005,2013-01-08,7.46,154067,white,tv,12,r,Unlimited Psychic Squad,False,4038,Action,Shounen,Super Power,Supernatural,,https://cdn.myanimelist.net/images/anime/11/44522l.jpg,Action,16005,16005
10278,2011-07-08,7.6,153888,white,tv,25,pg_13,THE IDOLM@STER,False,1694 4033 11889 15649 23587 34915 42385 49661 51536 54758,Comedy,Drama,Idols (Female),Music,,https://cdn.myanimelist.net/images/anime/1682/142758l.jpg,Comedy,10278,51536
3701,2008-04-11,8.14,153599,white,tv,12,r+,Kaiba,False,,Adventure,Avant Garde,Award Winning,Mystery,Psychological,https://cdn.myanimelist.net/images/anime/7/13193l.jpg,Mystery,3701,3701
38959,2019-07-07,7.38,153570,white,tv,13,r,Lord El-Melloi II's Case Files: Rail Zeppelin Grace Note,True,10087 38936 49361 53127,Fantasy,Mystery,Supernatural,,,https://cdn.myanimelist.net/images/anime/1107/111530l.jpg,Mystery,10087,33050
16157,2013-07-12,6.9,153376,white,tv,12,pg_13,Hyperdimension Neptunia,False,20479 39638 40073,Action,Comedy,Fantasy,Parody,Sci-Fi,https://cdn.myanimelist.net/images/anime/6/52141l.webp,Action,16157,20479
52969,2023-07-02,6.5,153212,white,tv,12,pg_13,Am I Actually the Strongest?,False,,Adventure,Fantasy,Isekai,Reincarnation,,https://cdn.myanimelist.net/images/anime/1963/138464l.webp,Isekai,52969,52969
50593,2022-09-09,7.89,153170,white,movie,1,pg_13,"The Tunnel to Summer, the Exit of Goodbyes",False,,Drama,Mystery,Romance,Sci-Fi,,https://cdn.myanimelist.net/images/anime/1462/125397l.jpg,Drama,50593,50593
2596,2007-10-18,7.4,153145,white,tv,22,pg_13,Ghost Hound,False,,Mystery,Psychological,Supernatural,Suspense,,https://cdn.myanimelist.net/images/anime/2/80967l.webp,Mystery,2596,2596
17741,2013-07-13,6.82,153009,white,tv,12,r+,A Town Where You Live,True,11313 20649,Drama,Love Polygon,Romance,Shounen,,https://cdn.myanimelist.net/images/anime/13/50685l.jpg,Drama,17741,11313
10798,2011-10-14,7.33,152919,white,tv,11,r,Un-Go,True,11531 12411,Adult Cast,Detective,Mystery,Sci-Fi,Supernatural,https://cdn.myanimelist.net/images/anime/1823/136763l.jpg,Mystery,10798,11531
4744,2008-10-03,6.38,152616,white,tv,12,r+,Akane Iro ni Somaru Saka,False,5772,Comedy,Ecchi,Harem,Romance,School,https://cdn.myanimelist.net/images/anime/9/21525l.webp,Comedy,4744,4744
3927,2008-10-05,8.08,152533,white,tv,25,r,Mobile Suit Gundam 00: Second Season,True,2581 6288,Action,Drama,Mecha,Military,Sci-Fi,https://cdn.myanimelist.net/images/anime/9/12782l.jpg,Action,30,3786
48471,2021-10-04,7.32,152425,white,tv,12,pg_13,Irina: The Vampire Cosmonaut,False,50091,Fantasy,Historical,Military,Space,Vampire,https://cdn.myanimelist.net/images/anime/1393/118374l.jpg,Other,48471,48471
40907,2021-01-10,8.05,152375,white,tv,12,pg_13,World Trigger 2nd Season,True,24405 44940,Action,Sci-Fi,Shounen,,,https://cdn.myanimelist.net/images/anime/1598/110462l.jpg,Action,24405,44940
39486,2021-01-08,9.04,152301,white,movie,1,pg_13,Gintama: The Very Final,True,44087 48436,Action,Comedy,Drama,Gag Humor,Historical,https://cdn.myanimelist.net/images/anime/1245/116760l.webp,Action,39486,39486
36817,2018-07-05,6.75,151855,white,tv,12,pg_13,Miss Caretaker of Sunohara-sou,False,,Comedy,Ecchi,Harem,,,https://cdn.myanimelist.net/images/anime/1539/124746l.jpg,Comedy,36817,36817
15059,2012-11-04,8.1,151821,white,tv,14,pg_13,Initial D Fifth Stage,True,18 22507 47410,Action,Drama,Racing,Seinen,,https://cdn.myanimelist.net/images/anime/1563/119898l.jpg,Action,185,185
34051,2017-01-04,6.49,151576,white,tv,13,pg_13,Akiba's Trip The Animation,False,,Action,Comedy,Ecchi,Otaku Culture,Supernatural,https://cdn.myanimelist.net/images/anime/9/83185l.jpg,Action,34051,34051
44069,2021-10-30,7.39,151558,white,ona,12,pg_13,The Daily Life of the Immortal King 2,True,41094 50404,Adventure,Comedy,Fantasy,Mythology,School,https://cdn.myanimelist.net/images/anime/1323/119210l.jpg,Comedy,41094,44069
18893,2013-10-08,7.34,151300,white,tv,12,pg_13,Arpeggio of Blue Steel -Ars Nova-,False,23627 24919,Action,Sci-Fi,Seinen,,,https://cdn.myanimelist.net/images/anime/6/56143l.jpg,Action,18893,24921
43470,2022-04-02,7.3,151007,white,tv,12,pg_13,"Science Fell in Love, So I Tried to Prove It r=1-sinθ",True,38992 51819,Adult Cast,Comedy,Romance,,,https://cdn.myanimelist.net/images/anime/1109/118948l.webp,Comedy,38992,38992
898,1991-07-20,7.06,150940,white,movie,1,pg_13,Dragon Ball Z: Cooler's Revenge,False,813 899,Action,Adventure,Comedy,Fantasy,Sci-Fi,https://cdn.myanimelist.net/images/anime/1113/121523l.webp,Action,813,813
33191,2017-09-20,7.61,150864,white,ova,4,r,Thus Spoke Kishibe Rohan,False,31933,Action,Mystery,Shounen,Supernatural,,https://cdn.myanimelist.net/images/anime/1716/103072l.jpg,Action,14719,37991
42590,2021-04-03,7.53,150835,white,tv,12,pg_13,Those Snow White Notes,False,46119,Drama,Music,School,Shounen,,https://cdn.myanimelist.net/images/anime/1841/111554l.jpg,Drama,42590,42590
22273,2014-04-04,7.21,150826,white,tv,12,r,selector infected WIXOSS,False,24037 27613 31280 33197 41521,High Stakes Game,Psychological,Strategy Game,Suspense,,https://cdn.myanimelist.net/images/anime/13/70147l.jpg,Psychological,22273,24037
34494,2017-04-06,7.38,150666,white,tv,25,pg_13,Sakura Quest,False,,Adult Cast,Slice of Life,Workplace,,,https://cdn.myanimelist.net/images/anime/6/85222l.jpg,Slice of Life,34494,34494
8915,2011-07-16,7.22,150574,white,tv,12,r,The Mystic Archives of Dantalian,False,12879,Action,Detective,Historical,Mystery,Supernatural,https://cdn.myanimelist.net/images/anime/2/52683l.jpg,Action,8915,8915
17831,2013-07-02,6.52,150410,white,tv,12,pg_13,Dog & Scissors,False,,Comedy,Reincarnation,Supernatural,,,https://cdn.myanimelist.net/images/anime/13/56313l.jpg,Comedy,17831,17831
50220,2023-04-09,5.67,150345,white,tv,12,pg_13,Summoned to Another World for a Second Time,False,,Adventure,Comedy,Fantasy,Harem,Isekai,https://cdn.myanimelist.net/images/anime/1387/134151l.jpg,Isekai,50220,50220
28391,2016-01-12,6.64,150244,white,tv,12,pg_13,Aokana: Four Rhythm Across the Blue,False,,School,Sci-Fi,Sports,,,https://cdn.myanimelist.net/images/anime/9/77839l.jpg,Sports,28391,28391
51678,2023-01-05,7.67,149972,white,tv,12,pg_13,Onimai: I'm Now Your Sister!,False,,CGDCT,Comedy,Magical Sex Shift,School,Shounen,https://cdn.myanimelist.net/images/anime/1058/131632l.jpg,Comedy,51678,51678
40515,2020-07-09,6.45,149589,white,ona,10,r,Japan Sinks: 2020,False,44585,Drama,Sci-Fi,,,,https://cdn.myanimelist.net/images/anime/1989/107335l.jpg,Drama,40515,40515
24151,2014-08-25,7.57,149575,white,ova,2,pg_13,Blue Spring Ride OVA,False,21995,Love Polygon,Romance,School,Shoujo,,https://cdn.myanimelist.net/images/anime/9/69517l.jpg,Romance,21995,21995
25429,2015-01-24,5.97,149399,white,tv,10,r+,Isuca,False,28713,Action,Comedy,Ecchi,Harem,Mythology,https://cdn.myanimelist.net/images/anime/1769/134794l.jpg,Action,25429,25429
1565,2006-09-28,7.29,149395,white,tv,191,pg,Pokémon: Diamond and Pearl,True,1564 2847 4026 5256 6178 6275 6555 7550 7695 8438 8709 9107 10302 11069 34514 36825 42136 42137 50815,Action,Adventure,Comedy,Fantasy,Kids,https://cdn.myanimelist.net/images/anime/1425/142699l.jpg,Action,527,31592
14751,2014-07-05,7.12,149244,white,ona,26,pg_13,Pretty Guardian Sailor Moon Crystal,False,530 740 25375 31733,Fantasy,Mahou Shoujo,Mythology,Romance,Shoujo,https://cdn.myanimelist.net/images/anime/1209/133699l.jpg,Romance,530,996
5177,2009-02-04,7.49,149234,white,ova,2,r,Electromagnetic Girlfriend,False,,Mystery,School,Suspense,,,https://cdn.myanimelist.net/images/anime/1722/111810l.jpg,Mystery,5177,5177
1829,2006-07-29,6.82,149133,white,movie,1,pg_13,Tales from Earthsea,False,,Adventure,Fantasy,,,,https://cdn.myanimelist.net/images/anime/5/73443l.jpg,Other,1829,1829
11241,2012-01-08,6.74,148762,white,tv,12,r,Brave 10,False,,Action,Adventure,Historical,Samurai,Seinen,https://cdn.myanimelist.net/images/anime/13/34043l.jpg,Action,11241,11241
532,1994-03-19,7.89,148586,white,tv,38,pg_13,Sailor Moon S,True,740 997 1239 8756 31733 42441,Fantasy,Mahou Shoujo,Romance,Shoujo,,https://cdn.myanimelist.net/images/anime/1077/92346l.webp,Romance,530,996
1029,1991-07-20,7.44,148559,white,movie,1,g,Only Yesterday,False,,Drama,Josei,Romance,,,https://cdn.myanimelist.net/images/anime/1289/138708l.webp,Drama,1029,1029
2164,2007-05-12,8.03,148449,white,tv,26,g,Den-noh Coil,False,13955,Adventure,Award Winning,Drama,Mystery,Sci-Fi,https://cdn.myanimelist.net/images/anime/5/12844l.webp,Drama,2164,2164
45055,2021-10-09,7.79,148259,white,tv,12,pg_13,Taisho Otome Fairy Tale,False,,Comedy,Drama,Historical,Romance,Shounen,https://cdn.myanimelist.net/images/anime/1662/118849l.webp,Comedy,45055,45055
50582,2023-07-08,6.57,147928,white,tv,15,pg_13,Reign of the Seven Spellblades,False,55804,Action,Fantasy,School,,,https://cdn.myanimelist.net/images/anime/1396/136273l.jpg,Action,50582,50582
40730,2020-10-31,8.42,147926,white,ona,11,pg_13,Heaven Official's Blessing,False,44070,Action,Adventure,Drama,Fantasy,Historical,https://cdn.myanimelist.net/images/anime/1319/109301l.jpg,Action,40730,50399
3572,2008-04-04,7.89,147840,white,tv,25,pg_13,Macross Frontier,True,1398 4454 4939 5165 5310 7222 10050 10361 15177 28013 35077,Action,Award Winning,Mecha,Military,Music,https://cdn.myanimelist.net/images/anime/9/15648l.webp,Action,3572,7222
21185,2014-04-06,7.8,147708,white,tv,25,pg_13,Baby Steps,False,27663,School,Shounen,Sports,,,https://cdn.myanimelist.net/images/anime/5/63361l.jpg,Sports,21185,27663
21563,2014-04-06,7.0,147552,white,tv,12,pg_13,Kamigami no Asobi,False,,Fantasy,Isekai,Josei,Mythology,Reverse Harem,https://cdn.myanimelist.net/images/anime/12/60703l.jpg,Isekai,21563,21563
287,2001-01-09,7.46,147518,white,tv,24,pg_13,Baki the Grappler,False,551 1859 33566,Combat Sports,Gore,Shounen,Sports,,https://cdn.myanimelist.net/images/anime/1782/128917l.webp,Sports,34443,51318
9736,2011-04-11,6.48,147500,white,tv,12,pg_13,Astarotte's Toy,False,10582,Comedy,Ecchi,Fantasy,Harem,Isekai,https://cdn.myanimelist.net/images/anime/3/75562l.jpg,Isekai,9736,9736
20973,2014-01-12,7.04,146851,white,tv,12,pg_13,World Conquest Zvezda Plot,False,23459,Action,Comedy,Fantasy,Sci-Fi,Super Power,https://cdn.myanimelist.net/images/anime/2/56133l.jpg,Action,20973,20973
6637,2010-03-13,7.56,146691,white,movie,1,pg_13,Eden of The East the Movie II: Paradise Lost,True,6372,Adult Cast,Mystery,Psychological,Romance,Sci-Fi,https://cdn.myanimelist.net/images/anime/5/26126l.jpg,Mystery,5630,5630
34102,2017-04-05,7.34,146646,white,tv,24,pg_13,Sagrada Reset,False,,Mystery,School,Super Power,Supernatural,Time Travel,https://cdn.myanimelist.net/images/anime/5/87743l.jpg,Mystery,34102,34102
160,1999-10-14,7.59,146592,white,tv,13,r,"Now and Then, Here and There",False,,Adventure,Drama,Fantasy,Isekai,Military,https://cdn.myanimelist.net/images/anime/1094/109008l.webp,Isekai,160,160
19363,2014-01-10,8.27,146522,white,tv,11,pg_13,Silver Spoon 2nd Season,True,16918,Comedy,School,Shounen,,,https://cdn.myanimelist.net/images/anime/8/57995l.jpg,Comedy,16918,19363
31680,2016-04-06,6.78,146343,white,tv,10,pg_13,Super Lovers,False,33013 33417,Boys Love,Comedy,Drama,,,https://cdn.myanimelist.net/images/anime/4/78450l.jpg,Comedy,31680,33013
139,2004-03-03,8.25,146268,white,ova,14,pg_13,Hunter x Hunter: Greed Island Final,True,138 11061,Action,Adventure,Fantasy,Shounen,,https://cdn.myanimelist.net/images/anime/1/139l.webp,Action,11061,11061
51252,2023-01-05,6.39,145959,white,tv,12,pg_13,Spy Classroom,False,54947,Action,Fantasy,Mystery,,,https://cdn.myanimelist.net/images/anime/1491/132864l.jpg,Action,51252,51252
22507,2014-05-16,8.29,145854,white,tv,4,pg_13,Initial D Final Stage,True,15059 47410,Racing,Seinen,,,,https://cdn.myanimelist.net/images/anime/1404/101364l.jpg,Other,185,185
33051,2016-10-02,8.23,145625,white,tv,25,r,Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season,True,31251 38982 51569,Action,Drama,Mecha,Sci-Fi,Space,https://cdn.myanimelist.net/images/anime/6/80899l.jpg,Action,30,3786
16528,2013-06-08,7.39,145264,white,movie,1,pg_13,Hal,False,,Drama,Romance,Sci-Fi,,,https://cdn.myanimelist.net/images/anime/6/46549l.jpg,Drama,16528,16528
31592,2015-10-29,7.75,145247,white,tv,47,pg,Pokémon the Series: XYZ,True,19291 23301 31231 32359 34034 34325,Action,Adventure,Comedy,Fantasy,Kids,https://cdn.myanimelist.net/images/anime/1627/140267l.webp,Action,527,31592
23311,2014-10-04,7.35,145225,white,tv,24,r,GARO: THE ANIMATION,False,28537 32415 34613 36144,Action,Fantasy,,,,https://cdn.myanimelist.net/images/anime/5/63667l.webp,Action,23311,23311
34262,2017-04-05,7.46,145080,white,tv,12,pg_13,The Royal Tutor,False,38313,Comedy,Historical,Shounen,,,https://cdn.myanimelist.net/images/anime/11/85517l.webp,Comedy,34262,34262
27525,2015-07-25,7.16,145015,white,tv,10,pg_13,Fate/Kaleid Liner Prisma Illya 2Wei Herz!,True,20509 31056 31706,Action,Comedy,Fantasy,Mahou Shoujo,,https://cdn.myanimelist.net/images/anime/7/75297l.jpg,Action,10087,33050
3091,2008-04-04,8.21,144996,white,tv,13,pg_13,xxxHOLiC◆Kei,True,861 4918,Comedy,Drama,Mystery,Seinen,Supernatural,https://cdn.myanimelist.net/images/anime/9/8626l.webp,Comedy,861,2685
40960,2021-07-07,6.46,144857,white,tv,12,pg_13,Drug Store in Another World: The Slow Life of a Cheat Pharmacist,False,,Comedy,Fantasy,Harem,Isekai,Medical,https://cdn.myanimelist.net/images/anime/1787/115817l.webp,Isekai,40960,40960
14527,2012-10-11,7.39,144782,white,tv,12,pg_13,Medaka Box Abnormal,True,11761,Action,Comedy,Ecchi,Martial Arts,School,https://cdn.myanimelist.net/images/anime/11/62919l.jpg,Action,11761,14527
855,2006-04-04,7.27,144737,white,tv,26,pg_13,Strawberry Panic,False,,Drama,Girls Love,School,,,https://cdn.myanimelist.net/images/anime/1699/110686l.jpg,Drama,855,855
48633,2023-07-08,6.32,144602,white,tv,12,pg_13,Liar Liar,False,,Psychological,School,Strategy Game,Suspense,,https://cdn.myanimelist.net/images/anime/1571/134525l.webp,Psychological,48633,48633
32494,2016-07-03,7.16,144595,white,tv,24,pg_13,Days,False,34008 34513,School,Shounen,Sports,Team Sports,,https://cdn.myanimelist.net/images/anime/11/88507l.jpg,Sports,32494,34513
35756,2018-04-05,7.37,144415,white,tv,12,pg_13,Comic Girls,False,,CGDCT,Otaku Culture,Slice of Life,,,https://cdn.myanimelist.net/images/anime/1444/140760l.jpg,Slice of Life,35756,35756
4106,2010-04-02,7.91,144150,white,movie,1,pg_13,Trigun: Badlands Rumble,False,6,Action,Adult Cast,Adventure,Sci-Fi,Shounen,https://cdn.myanimelist.net/images/anime/1930/116400l.jpg,Action,6,6
52308,2023-04-10,7.53,144143,white,tv,12,pg_13,Why Raeliana Ended up at the Duke's Mansion,False,,Fantasy,Isekai,Reincarnation,Romance,,https://cdn.myanimelist.net/images/anime/1109/130452l.jpg,Isekai,52308,52308
50481,2023-01-10,6.56,144141,white,tv,12,pg_13,Reborn to Master the Blade: From Hero-King to Extraordinary Squire ♀,False,43727 53619,Action,Fantasy,Reincarnation,,,https://cdn.myanimelist.net/images/anime/1044/129594l.jpg,Action,50481,50481
32245,2016-04-07,7.13,144114,white,tv,26,r,Kuromukuro,False,,Action,Mecha,Sci-Fi,,,https://cdn.myanimelist.net/images/anime/12/82281l.jpg,Action,32245,32245
534,1995-04-07,7.72,143846,white,tv,26,pg_13,Slayers,True,535 536 867 1170,Action,Adventure,Comedy,Fantasy,,https://cdn.myanimelist.net/images/anime/6/19870l.webp,Action,534,535
15687,2012-09-27,7.26,143749,white,ona,6,pg_13,"Love, Chunibyo & Other Delusions!: Chuni-Shorts",False,14741 21797,Comedy,School,,,,https://cdn.myanimelist.net/images/anime/5/42655l.jpg,Comedy,14741,35608
3972,2008-04-02,7.46,143242,white,tv,154,pg_13,Yu-Gi-Oh! 5D's,True,482 5298 6951 10015 21639 34866 40145,Action,Shounen,Strategy Game,,,https://cdn.myanimelist.net/images/anime/1667/103658l.jpg,Action,481,28771
6030,2009-07-03,7.22,143212,white,tv,24,r,Needless,False,7322,Action,Comedy,Ecchi,Sci-Fi,Seinen,https://cdn.myanimelist.net/images/anime/2/23457l.jpg,Action,6030,6030
617,1993-06-05,7.61,143209,white,movie,1,r+,Ninja Scroll,False,618,Action,Adventure,Fantasy,Gore,Historical,https://cdn.myanimelist.net/images/anime/1834/116568l.jpg,Action,617,617
147,2003-10-05,7.17,143086,white,tv,14,r+,Rumbling Hearts,False,281 1856 3318 9170,Drama,Love Polygon,Romance,,,https://cdn.myanimelist.net/images/anime/5/10227l.jpg,Drama,147,147
51403,2022-10-12,6.71,142954,white,tv,12,r+,Love Flops,False,,Comedy,Ecchi,Harem,Romance,School,https://cdn.myanimelist.net/images/anime/1620/130589l.jpg,Comedy,51403,51403
13807,2012-08-02,5.96,142855,white,ova,1,r,Corpse Party: Missing Footage,False,15037,Horror,School,,,,https://cdn.myanimelist.net/images/anime/5/38331l.webp,Other,15037,15037
31821,2016-07-03,7.5,142825,white,tv,8,pg_13,The Heroic Legend of Arslan: Dust Storm Dance,True,28249 32412 36498,Action,Adventure,Drama,Fantasy,Historical,https://cdn.myanimelist.net/images/anime/12/80681l.jpg,Action,28249,28249
35249,2018-04-02,7.3,142822,white,tv,13,pg_13,Umamusume: Pretty Derby,False,34453 37916 38835 42941 51761 51772 55392 57647,Anthropomorphic,Racing,Sports,,,https://cdn.myanimelist.net/images/anime/1683/91888l.webp,Sports,35249,42941
35677,2018-04-21,8.21,142800,white,movie,1,pg_13,Liz and the Blue Bird,False,31988,Award Winning,Drama,Music,Performing Arts,School,https://cdn.myanimelist.net/images/anime/1638/93032l.webp,Drama,27989,39894
